"date","tmax","tmin","prcp","game_id","stadium_id"
"2016-01-03","46","15","0","2015_17_SD_DEN","DEN00"
"2016-01-03","72","53","0","2015_17_SEA_ARI","PHO00"
"2016-01-03","56","37","0.01","2015_17_STL_SF","SFO01"
"2016-01-03","53","27","0","2015_17_TB_CAR","CAR00"
"2016-01-03","34","25","0","2015_17_TEN_IND","IND00"
"2016-01-03","60","37","0","2015_17_WAS_DAL","DAL00"
"2016-01-10","62","37","0.56","2015_18_GB_WAS","WAS00"
"2016-01-09","62","42","0","2015_18_KC_HOU","HOU00"
"2016-01-09","54","44","0.35","2015_18_PIT_CIN","CIN00"
"2016-01-10","-1","-10","0","2015_18_SEA_MIN","MIN98"
"2016-01-16","62","40","0","2015_19_GB_ARI","PHO00"
"2016-01-16","41","27","0.5","2015_19_KC_NE","BOS00"
"2016-01-17","38","12","0","2015_19_PIT_DEN","DEN00"
"2016-01-17","47","33","0.04","2015_19_SEA_CAR","CAR00"
"2016-01-24","48","21","0","2015_20_ARI_CAR","CAR00"
"2016-01-24","45","28","0","2015_20_NE_DEN","DEN00"
"2016-02-07","69","41","0","2015_21_CAR_DEN","SFO01"
"2016-09-11","86","62","0","2016_01_BUF_BAL","BAL00"
"2016-09-08","89","49","0","2016_01_CAR_DEN","DEN00"
"2016-09-11","91","72","0","2016_01_CHI_HOU","HOU00"
"2016-09-11","83","67","0","2016_01_CIN_NYJ","NYC01"
"2016-09-11","85","70","0","2016_01_CLE_PHI","PHI00"
"2016-09-11","76","55","0","2016_01_DET_IND","IND00"
"2016-09-11","93","69","0.04","2016_01_GB_JAX","JAX00"
"2016-09-12","78","55","0","2016_01_LA_SF","SFO01"
"2016-09-11","70","55","0","2016_01_MIA_SEA","SEA00"
"2016-09-11","83","62","0","2016_01_MIN_TEN","NAS00"
"2016-09-11","105","80","0","2016_01_NE_ARI","PHO00"
"2016-09-11","89","65","0","2016_01_NYG_DAL","DAL00"
"2016-09-11","89","73","0.14","2016_01_OAK_NO","NOR00"
"2016-09-12","86","66","0","2016_01_PIT_WAS","WAS00"
"2016-09-11","77","51","0","2016_01_SD_KC","KAN00"
"2016-09-11","95","71","0.28","2016_01_TB_ATL","ATL00"
"2016-09-18","100","62","0","2016_02_ATL_OAK","OAK00"
"2016-09-18","77","63","0.11","2016_02_BAL_CLE","CLE00"
"2016-09-18","75","68","0.01","2016_02_CIN_PIT","PIT00"
"2016-09-18","89","71","0","2016_02_DAL_WAS","WAS00"
"2016-09-18","84","54","0","2016_02_GB_MIN","MIN01"
"2016-09-18","88","52","0","2016_02_IND_DEN","DEN00"
"2016-09-18","76","61","0","2016_02_JAX_SD","SDG00"
"2016-09-18","97","76","0","2016_02_KC_HOU","HOU00"
"2016-09-18","77","57","0","2016_02_MIA_NE","BOS00"
"2016-09-18","82","70","0","2016_02_NO_NYG","NYC01"
"2016-09-15","70","50","0","2016_02_NYJ_BUF","BUF00"
"2016-09-19","88","56","0","2016_02_PHI_CHI","CHI98"
"2016-09-18","90","61","0","2016_02_SEA_LA","LAX99"
"2016-09-18","89","65","0","2016_02_SF_CAR","CAR00"
"2016-09-18","105","72","0","2016_02_TB_ARI","PHO00"
"2016-09-18","80","64","0.21","2016_02_TEN_DET","DET00"
"2016-09-25","67","43","0","2016_03_ARI_BUF","BUF00"
"2016-09-26","92","72","1.68","2016_03_ATL_NO","NOR00"
"2016-09-25","88","68","0","2016_03_BAL_JAX","JAX00"
"2016-09-25","80","72","0.12","2016_03_CHI_DAL","DAL00"
"2016-09-25","89","75","0","2016_03_CLE_MIA","MIA00"
"2016-09-25","87","63","0","2016_03_DEN_CIN","CIN00"
"2016-09-25","77","57","0.16","2016_03_DET_GB","GNB00"
"2016-09-22","81","63","0","2016_03_HOU_NE","BOS00"
"2016-09-25","91","76","0.26","2016_03_LA_TB","TAM00"
"2016-09-25","90","66","0","2016_03_MIN_CAR","CAR00"
"2016-09-25","69","57","0.21","2016_03_NYJ_KC","KAN00"
"2016-09-25","94","64","0","2016_03_OAK_TEN","NAS00"
"2016-09-25","74","53","0","2016_03_PIT_PHI","PHI00"
"2016-09-25","86","64","0.01","2016_03_SD_IND","IND00"
"2016-09-25","76","58","0","2016_03_SF_SEA","SEA00"
"2016-09-25","70","54","0","2016_03_WAS_NYG","NYC01"
"2016-10-02","57","52","0.71","2016_04_BUF_NE","BOS00"
"2016-10-02","84","57","0","2016_04_CAR_ATL","ATL00"
"2016-10-02","76","65","0.02","2016_04_CLE_WAS","WAS00"
"2016-10-02","72","50","0.01","2016_04_DAL_SF","SFO01"
"2016-10-02","91","73","0.7","2016_04_DEN_TB","TAM00"
"2016-10-02","65","56","0.03","2016_04_DET_CHI","CHI98"
"2016-10-02","59","49","0.02","2016_04_IND_JAX","LON00"
"2016-10-02","68","56","0.11","2016_04_KC_PIT","PIT00"
"2016-10-02","86","70","0.2","2016_04_LA_ARI","PHO00"
"2016-09-29","68","50","0.18","2016_04_MIA_CIN","CIN00"
"2016-10-02","73","67","0","2016_04_NO_SD","SDG00"
"2016-10-03","76","53","0","2016_04_NYG_MIN","MIN01"
"2016-10-02","73","63","0.01","2016_04_OAK_BAL","BAL00"
"2016-10-02","63","57","0","2016_04_SEA_NYJ","NYC01"
"2016-10-02","86","65","0","2016_04_TEN_HOU","HOU00"
"2016-10-06","81","51","0","2016_05_ARI_SF","SFO01"
"2016-10-09","76","38","0","2016_05_ATL_DEN","DEN00"
"2016-10-09","91","61","0","2016_05_BUF_LA","LAX99"
"2016-10-09","71","47","0","2016_05_CHI_IND","IND00"
"2016-10-09","77","54","0","2016_05_CIN_DAL","DAL00"
"2016-10-09","60","36","0","2016_05_HOU_MIN","MIN01"
"2016-10-09","61","47","0.81","2016_05_NE_CLE","CLE00"
"2016-10-09","58","37","0","2016_05_NYG_GB","GNB00"
"2016-10-09","61","42","0","2016_05_NYJ_PIT","PIT00"
"2016-10-09","62","40","0","2016_05_PHI_DET","DET00"
"2016-10-09","90","53","0","2016_05_SD_OAK","OAK00"
"2016-10-10","73","46","0","2016_05_TB_CAR","CAR00"
"2016-10-09","90","78","0","2016_05_TEN_MIA","MIA00"
"2016-10-09","68","55","0.01","2016_05_WAS_BAL","BAL00"
"2016-10-16","60","50","0.56","2016_06_ATL_SEA","SEA00"
"2016-10-16","69","53","0","2016_06_BAL_NYG","NYC01"
"2016-10-16","85","68","0","2016_06_CAR_NO","NOR00"
"2016-10-16","58","43","0","2016_06_CIN_NE","BOS00"
"2016-10-16","84","63","0","2016_06_CLE_TEN","NAS00"
"2016-10-16","70","57","0","2016_06_DAL_GB","GNB00"
"2016-10-13","73","62","0","2016_06_DEN_SD","SDG00"
"2016-10-16","91","69","0","2016_06_IND_HOU","HOU00"
"2016-10-16","72","65","0.29","2016_06_JAX_CHI","CHI98"
"2016-10-16","63","59","1.43","2016_06_KC_OAK","OAK00"
"2016-10-16","69","63","0.12","2016_06_LA_DET","DET00"
"2016-10-17","91","66","0","2016_06_NYJ_ARI","PHO00"
"2016-10-16","73","53","0","2016_06_PHI_WAS","WAS00"
"2016-10-16","87","76","1.17","2016_06_PIT_MIA","MIA00"
"2016-10-16","74","63","0.01","2016_06_SF_BUF","BUF00"
"2016-10-23","61","45","0","2016_07_BAL_NYJ","NYC01"
"2016-10-23","83","67","0","2016_07_BUF_MIA","MIA00"
"2016-10-20","52","39","0","2016_07_CHI_GB","GNB00"
"2016-10-23","73","44","0","2016_07_CLE_CIN","CIN00"
"2016-10-24","79","44","0","2016_07_HOU_DEN","DEN00"
"2016-10-23","77","40","0","2016_07_IND_TEN","NAS00"
"2016-10-23","66","47","0","2016_07_MIN_PHI","PHI00"
"2016-10-23","64","41","0","2016_07_NE_PIT","PIT00"
"2016-10-23","75","51","0","2016_07_NO_KC","KAN00"
"2016-10-23","51","41","0","2016_07_NYG_LA","LON01"
"2016-10-23","73","45","0","2016_07_OAK_JAX","JAX00"
"2016-10-23","78","43","0","2016_07_SD_ATL","ATL00"
"2016-10-23","96","69","0","2016_07_SEA_ARI","PHO00"
"2016-10-23","78","53","0","2016_07_TB_SF","SFO01"
"2016-10-23","66","44","0","2016_07_WAS_DET","DET00"
"2016-10-30","83","53","0","2016_08_ARI_CAR","CAR00"
"2016-10-30","87","60","0","2016_08_DET_HOU","HOU00"
"2016-10-30","86","55","0","2016_08_GB_ATL","ATL00"
"2016-10-27","81","55","0","2016_08_JAX_TEN","NAS00"
"2016-10-30","69","50","0","2016_08_KC_IND","IND00"
"2016-10-31","61","38","0","2016_08_MIN_CHI","CHI98"
"2016-10-30","55","41","0.04","2016_08_NE_BUF","BUF00"
"2016-10-30","57","41","0.05","2016_08_NYJ_CLE","CLE00"
"2016-10-30","88","71","0","2016_08_OAK_TB","TAM00"
"2016-10-30","88","63","0","2016_08_PHI_DAL","DAL00"
"2016-10-30","77","38","0","2016_08_SD_DEN","DEN00"
"2016-10-30","85","60","0","2016_08_SEA_NO","NOR00"
"2016-10-30","57","41","0.05","2016_08_WAS_CIN","LON00"
"2016-11-03","86","68","0","2016_09_ATL_TB","TAM00"
"2016-11-07","66","50","0.04","2016_09_BUF_SEA","SEA00"
"2016-11-06","76","56","0","2016_09_CAR_LA","LAX99"
"2016-11-06","49","36","0","2016_09_DAL_CLE","CLE00"
"2016-11-06","70","55","0","2016_09_DEN_OAK","OAK00"
"2016-11-06","70","46","0","2016_09_DET_MIN","MIN01"
"2016-11-06","69","40","0","2016_09_IND_GB","GNB00"
"2016-11-06","65","44","0","2016_09_JAX_KC","KAN00"
"2016-11-06","70","55","0","2016_09_NO_SF","SFO01"
"2016-11-06","81","68","0.03","2016_09_NYJ_MIA","MIA00"
"2016-11-06","59","45","0","2016_09_PHI_NYG","NYC01"
"2016-11-06","67","46","0","2016_09_PIT_BAL","BAL00"
"2016-11-06","75","57","0","2016_09_TEN_SD","SDG00"
"2016-11-13","60","37","0","2016_10_ATL_PHI","PHI00"
"2016-11-13","81","58","0","2016_10_CHI_TB","TAM00"
"2016-11-14","62","46","0","2016_10_CIN_NYG","NYC01"
"2016-11-10","60","38","0","2016_10_CLE_BAL","BAL00"
"2016-11-13","55","30","0","2016_10_DAL_PIT","PIT00"
"2016-11-13","69","49","0","2016_10_DEN_NO","NOR00"
"2016-11-13","65","33","0","2016_10_GB_TEN","NAS00"
"2016-11-13","70","54","0","2016_10_HOU_JAX","JAX00"
"2016-11-13","52","27","0.05","2016_10_KC_CAR","CAR00"
"2016-11-13","61","41","0","2016_10_LA_NYJ","NYC01"
"2016-11-13","84","64","0","2016_10_MIA_SD","SDG00"
"2016-11-13","64","33","0","2016_10_MIN_WAS","WAS00"
"2016-11-13","47","31","0","2016_10_SEA_NE","BOS00"
"2016-11-13","85","58","0","2016_10_SF_ARI","PHO00"
"2016-11-20","30","23","0","2016_11_ARI_MIN","MIN01"
"2016-11-20","66","37","0","2016_11_BAL_DAL","DAL00"
"2016-11-20","39","26","0","2016_11_BUF_CIN","CIN00"
"2016-11-20","42","34","0.31","2016_11_CHI_NYG","NYC01"
"2016-11-20","47","37","0","2016_11_GB_WAS","WAS00"
"2016-11-21","79","49","0","2016_11_HOU_OAK","MEX00"
"2016-11-20","36","27","0","2016_11_JAX_DET","DET00"
"2016-11-20","65","54","0.55","2016_11_MIA_LA","LAX99"
"2016-11-20","60","54","0.28","2016_11_NE_SF","SFO01"
"2016-11-17","72","35","0","2016_11_NO_CAR","CAR00"
"2016-11-20","57","47","0.01","2016_11_PHI_SEA","SEA00"
"2016-11-20","50","32","0.34","2016_11_PIT_CLE","CLE00"
"2016-11-20","50","28","0","2016_11_TB_KC","KAN00"
"2016-11-20","37","25","0","2016_11_TEN_IND","IND00"
"2016-11-27","65","32","0","2016_12_ARI_ATL","ATL00"
"2016-11-27","59","42","0.13","2016_12_CAR_OAK","OAK00"
"2016-11-27","52","30","0","2016_12_CIN_BAL","BAL00"
"2016-11-28","53","32","0","2016_12_GB_PHI","PHI00"
"2016-11-27","46","34","0","2016_12_JAX_BUF","BUF00"
"2016-11-27","52","31","0","2016_12_KC_DEN","DEN00"
"2016-11-27","66","36","0","2016_12_LA_NO","NOR00"
"2016-11-24","46","39","0","2016_12_MIN_DET","DET00"
"2016-11-27","50","39","0","2016_12_NE_NYJ","NYC01"
"2016-11-27","41","28","0","2016_12_NYG_CLE","CLE00"
"2016-11-24","49","38","0.01","2016_12_PIT_IND","IND00"
"2016-11-27","73","49","0","2016_12_SD_HOU","HOU00"
"2016-11-27","80","57","0","2016_12_SEA_TB","TAM00"
"2016-11-27","80","64","0","2016_12_SF_MIA","MIA00"
"2016-11-27","44","32","0.05","2016_12_TEN_CHI","CHI98"
"2016-11-24","73","44","0","2016_12_WAS_DAL","DAL00"
"2016-12-04","59","39","0","2016_13_BUF_OAK","OAK00"
"2016-12-04","45","35","0.17","2016_13_CAR_SEA","SEA00"
"2016-12-01","39","33","0","2016_13_DAL_MIN","MIN01"
"2016-12-04","79","49","0","2016_13_DEN_JAX","JAX00"
"2016-12-04","74","59","1.91","2016_13_DET_NO","NOR00"
"2016-12-04","34","31","0.32","2016_13_HOU_GB","GNB00"
"2016-12-05","49","38","0.19","2016_13_IND_NYJ","NYC01"
"2016-12-04","52","47","0.53","2016_13_KC_ATL","ATL00"
"2016-12-04","44","29","0","2016_13_LA_NE","BOS00"
"2016-12-04","47","36","0.06","2016_13_MIA_BAL","BAL00"
"2016-12-04","42","32","0.09","2016_13_NYG_PIT","PIT00"
"2016-12-04","44","36","0.11","2016_13_PHI_CIN","CIN00"
"2016-12-04","33","27","0.5","2016_13_SF_CHI","CHI98"
"2016-12-04","70","46","0","2016_13_TB_SD","SDG00"
"2016-12-04","70","41","0","2016_13_WAS_ARI","PHO00"
"2016-12-11","78","68","0.22","2016_14_ARI_MIA","MIA00"
"2016-12-11","65","59","0","2016_14_ATL_LA","LAX99"
"2016-12-12","35","16","0.26","2016_14_BAL_NE","BOS00"
"2016-12-11","31","23","0.65","2016_14_CHI_DET","DET00"
"2016-12-11","31","8","0","2016_14_CIN_CLE","CLE00"
"2016-12-11","35","28","0.03","2016_14_DAL_NYG","NYC01"
"2016-12-11","57","24","0.12","2016_14_DEN_TEN","NAS00"
"2016-12-11","37","27","0.15","2016_14_HOU_IND","IND00"
"2016-12-11","75","44","0","2016_14_MIN_JAX","JAX00"
"2016-12-11","79","56","0","2016_14_NO_TB","TAM00"
"2016-12-11","52","45","0","2016_14_NYJ_SF","SFO01"
"2016-12-08","25","14","0","2016_14_OAK_KC","KAN00"
"2016-12-11","29","23","0.27","2016_14_PIT_BUF","BUF00"
"2016-12-11","43","22","0","2016_14_SD_CAR","CAR00"
"2016-12-11","30","19","0.28","2016_14_SEA_GB","GNB00"
"2016-12-11","35","26","0","2016_14_WAS_PHI","PHI00"
"2016-12-19","39","31","0","2016_15_CAR_WAS","WAS00"
"2016-12-18","33","17","0.19","2016_15_CLE_BUF","BUF00"
"2016-12-18","58","31","0.04","2016_15_DET_NYG","NYC01"
"2016-12-18","18","-7","0.03","2016_15_GB_CHI","CHI98"
"2016-12-18","2","-20","0","2016_15_IND_MIN","MIN01"
"2016-12-18","46","33","0","2016_15_JAX_HOU","HOU00"
"2016-12-15","38","32","0","2016_15_LA_SEA","SEA00"
"2016-12-17","39","24","0.73","2016_15_MIA_NYJ","NYC01"
"2016-12-18","17","-10","0","2016_15_NE_DEN","DEN00"
"2016-12-18","62","38","0","2016_15_NO_ARI","PHO00"
"2016-12-18","62","42","0","2016_15_OAK_SD","SDG00"
"2016-12-18","63","33","0.02","2016_15_PHI_BAL","BAL00"
"2016-12-18","36","18","0.18","2016_15_PIT_CIN","CIN00"
"2016-12-18","76","40","0.45","2016_15_SF_ATL","ATL00"
"2016-12-18","30","17","0","2016_15_TB_DAL","DAL00"
"2016-12-18","6","-9","0","2016_15_TEN_KC","KAN00"
"2016-12-24","40","35","0.1","2016_16_ARI_SEA","SEA00"
"2016-12-24","64","46","0","2016_16_ATL_CAR","CAR00"
"2016-12-25","39","31","0","2016_16_BAL_PIT","PIT00"
"2016-12-24","80","68","0","2016_16_CIN_HOU","HOU00"
"2016-12-25","65","40","0.29","2016_16_DEN_KC","KAN00"
"2016-12-26","73","59","0","2016_16_DET_DAL","DAL00"
"2016-12-24","49","33","0","2016_16_IND_OAK","OAK00"
"2016-12-24","41","34","0.2","2016_16_MIA_BUF","BUF00"
"2016-12-24","39","21","0","2016_16_MIN_GB","GNB00"
"2016-12-22","53","30","0","2016_16_NYG_PHI","PHI00"
"2016-12-24","44","31","0","2016_16_NYJ_NE","BOS00"
"2016-12-24","40","33","0.14","2016_16_SD_CLE","CLE00"
"2016-12-24","61","47","0.14","2016_16_SF_LA","LAX99"
"2016-12-24","74","56","0","2016_16_TB_NO","NOR00"
"2016-12-24","79","54","0","2016_16_TEN_JAX","JAX00"
"2016-12-24","38","33","0","2016_16_WAS_CHI","CHI98"
"2017-01-01","62","43","0","2016_17_ARI_LA","LAX99"
"2017-01-01","45","28","0.02","2016_17_BAL_CIN","CIN00"
"2017-01-01","48","40","0","2016_17_BUF_NYJ","NYC01"
"2017-01-01","81","59","0","2016_17_CAR_TB","TAM00"
"2017-01-01","32","21","0","2016_17_CHI_MIN","MIN01"
"2017-01-01","44","30","0.01","2016_17_CLE_PIT","PIT00"
"2017-01-01","51","33","0","2016_17_DAL_PHI","PHI00"
"2017-01-01","41","23","0","2016_17_GB_DET","DET00"
"2017-01-01","55","46","0","2016_17_HOU_TEN","NAS00"
"2017-01-01","45","23","0","2016_17_JAX_IND","IND00"
"2017-01-01","59","49","0","2016_17_KC_SD","SDG00"
"2017-01-01","83","71","0","2016_17_NE_MIA","MIA00"
"2017-01-01","62","44","2.19","2016_17_NO_ATL","ATL00"
"2017-01-01","56","37","0","2016_17_NYG_WAS","WAS00"
"2017-01-01","47","16","0","2016_17_OAK_DEN","DEN00"
"2017-01-01","52","40","0","2016_17_SEA_SF","SFO01"
"2017-01-07","37","29","0","2016_18_DET_SEA","SEA00"
"2017-01-08","16","6","0","2016_18_MIA_PIT","PIT00"
"2017-01-08","18","0","0","2016_18_NYG_GB","GNB00"
"2017-01-07","43","21","0","2016_18_OAK_HOU","HOU00"
"2017-01-15","66","43","3.16","2016_19_GB_DAL","DAL00"
"2017-01-14","44","14","0","2016_19_HOU_NE","BOS00"
"2017-01-15","33","30","0.16","2016_19_PIT_KC","KAN00"
"2017-01-14","77","48","0","2016_19_SEA_ATL","ATL00"
"2017-01-22","64","49","0.65","2016_20_GB_ATL","ATL00"
"2017-01-22","54","37","0","2016_20_PIT_NE","BOS00"
"2017-02-05","79","62","0.05","2016_21_NE_ATL","HOU00"
"2017-09-10","70","46","0","2017_01_ARI_DET","DET00"
"2017-09-10","70","50","0","2017_01_ATL_CHI","CHI98"
"2017-09-10","73","53","0","2017_01_BAL_CIN","CIN00"
"2017-09-10","98","66","0","2017_01_CAR_SF","SFO01"
"2017-09-10","91","67","0","2017_01_IND_LA","LAX99"
"2017-09-10","87","65","0","2017_01_JAX_HOU","HOU00"
"2017-09-07","76","58","1.28","2017_01_KC_NE","BOS00"
"2017-09-11","88","58","0","2017_01_LAC_DEN","DEN00"
"2017-09-11","82","60","0","2017_01_NO_MIN","MIN01"
"2017-09-10","87","64","0","2017_01_NYG_DAL","DAL00"
"2017-09-10","67","45","0","2017_01_NYJ_BUF","BUF00"
"2017-09-10","80","55","0","2017_01_OAK_TEN","NAS00"
"2017-09-10","74","53","0","2017_01_PHI_WAS","WAS00"
"2017-09-10","72","51","0","2017_01_PIT_CLE","CLE00"
"2017-09-10","71","41","0","2017_01_SEA_GB","GNB00"
"2017-09-17","89","65","0.08","2017_02_ARI_IND","IND00"
"2017-09-17","87","63","0","2017_02_BUF_CAR","CAR00"
"2017-09-17","91","76","0","2017_02_CHI_TB","TAM00"
"2017-09-17","81","63","0","2017_02_CLE_BAL","BAL00"
"2017-09-17","74","46","0.02","2017_02_DAL_DEN","DEN00"
"2017-09-18","73","68","0","2017_02_DET_NYG","NYC01"
"2017-09-17","91","73","0","2017_02_GB_ATL","ATL97"
"2017-09-14","70","57","0","2017_02_HOU_CIN","CIN00"
"2017-09-17","76","66","0","2017_02_MIA_LAC","LAX97"
"2017-09-17","81","60","0","2017_02_MIN_PIT","PIT00"
"2017-09-17","91","73","0","2017_02_NE_NO","NOR00"
"2017-09-17","87","59","0","2017_02_NYJ_OAK","OAK00"
"2017-09-17","76","62","0.43","2017_02_PHI_KC","KAN00"
"2017-09-17","64","54","0.15","2017_02_SF_SEA","SEA00"
"2017-09-17","89","71","0","2017_02_TEN_JAX","JAX00"
"2017-09-17","76","66","0","2017_02_WAS_LA","LAX99"
"2017-09-24","89","66","0","2017_03_ATL_DET","DET00"
"2017-09-24","86","61","0","2017_03_BAL_JAX","LON00"
"2017-09-24","90","64","0","2017_03_CIN_GB","GNB00"
"2017-09-24","92","66","0","2017_03_CLE_IND","IND00"
"2017-09-25","89","62","0","2017_03_DAL_ARI","PHO00"
"2017-09-24","90","63","0","2017_03_DEN_BUF","BUF00"
"2017-09-24","74","59","0","2017_03_HOU_NE","BOS00"
"2017-09-24","86","59","0","2017_03_KC_LAC","LAX97"
"2017-09-21","75","52","0","2017_03_LA_SF","SFO01"
"2017-09-24","91","69","0","2017_03_MIA_NYJ","NYC01"
"2017-09-24","86","64","0","2017_03_NO_CAR","CAR00"
"2017-09-24","92","69","0","2017_03_NYG_PHI","PHI00"
"2017-09-24","92","67","0","2017_03_OAK_WAS","WAS00"
"2017-09-24","93","70","0","2017_03_PIT_CHI","CHI98"
"2017-09-24","91","68","0","2017_03_SEA_TEN","NAS00"
"2017-09-24","90","70","0","2017_03_TB_MIN","MIN01"
"2017-10-01","86","69","0.21","2017_04_BUF_ATL","ATL97"
"2017-10-01","56","42","2.32","2017_04_CAR_NE","BOS00"
"2017-09-28","72","46","0.03","2017_04_CHI_GB","GNB00"
"2017-10-01","65","38","0","2017_04_CIN_CLE","CLE00"
"2017-10-01","63","55","0.29","2017_04_DET_MIN","MIN01"
"2017-10-01","62","50","0","2017_04_IND_SEA","SEA00"
"2017-10-01","68","50","0","2017_04_JAX_NYJ","NYC01"
"2017-10-01","89","66","0","2017_04_LA_DAL","DAL00"
"2017-10-01","65","38","0","2017_04_NO_MIA","LON00"
"2017-10-01","94","76","0.62","2017_04_NYG_TB","TAM00"
"2017-10-01","75","45","0.19","2017_04_OAK_DEN","DEN00"
"2017-10-01","78","66","0","2017_04_PHI_LAC","LAX97"
"2017-10-01","69","44","0","2017_04_PIT_BAL","BAL00"
"2017-10-01","98","69","0","2017_04_SF_ARI","PHO00"
"2017-10-01","91","66","0","2017_04_TEN_HOU","HOU00"
"2017-10-02","84","66","0","2017_04_WAS_KC","KAN00"
"2017-10-08","81","74","0.02","2017_05_ARI_PHI","PHI00"
"2017-10-08","80","55","0","2017_05_BAL_OAK","OAK00"
"2017-10-08","72","61","1.12","2017_05_BUF_CIN","CIN00"
"2017-10-08","74","63","0.01","2017_05_CAR_DET","DET00"
"2017-10-08","91","58","0","2017_05_GB_DAL","DAL00"
"2017-10-08","73","66","0.69","2017_05_JAX_PIT","PIT00"
"2017-10-08","93","71","0","2017_05_KC_HOU","HOU00"
"2017-10-08","77","72","0.22","2017_05_LAC_NYG","NYC01"
"2017-10-09","81","52","0","2017_05_MIN_CHI","CHI98"
"2017-10-05","85","75","0.02","2017_05_NE_TB","TAM00"
"2017-10-08","73","62","0.12","2017_05_NYJ_CLE","CLE00"
"2017-10-08","82","63","0","2017_05_SEA_LA","LAX99"
"2017-10-08","69","55","0.2","2017_05_SF_IND","IND00"
"2017-10-08","91","81","0","2017_05_TEN_MIA","MIA00"
"2017-10-15","76","63","0","2017_06_CHI_BAL","BAL00"
"2017-10-15","92","69","0","2017_06_CLE_HOU","HOU00"
"2017-10-15","86","73","0","2017_06_DET_NO","NOR00"
"2017-10-15","53","41","0.03","2017_06_GB_MIN","MIN01"
"2017-10-16","67","46","0","2017_06_IND_TEN","NAS00"
"2017-10-15","88","74","0.22","2017_06_LA_JAX","JAX00"
"2017-10-15","82","46","0","2017_06_LAC_OAK","OAK00"
"2017-10-15","86","73","0","2017_06_MIA_ATL","ATL97"
"2017-10-15","74","65","0","2017_06_NE_NYJ","NYC01"
"2017-10-15","64","24","0","2017_06_NYG_DEN","DEN00"
"2017-10-12","87","71","0","2017_06_PHI_CAR","CAR00"
"2017-10-15","61","43","0","2017_06_PIT_KC","KAN00"
"2017-10-15","79","64","0","2017_06_SF_WAS","WAS00"
"2017-10-15","97","65","0","2017_06_TB_ARI","PHO00"
"2017-10-22","62","45","0","2017_07_ARI_LA","LON01"
"2017-10-22","77","55","0","2017_07_ATL_NE","BOS00"
"2017-10-22","64","48","0","2017_07_BAL_MIN","MIN01"
"2017-10-22","70","51","0.37","2017_07_CAR_CHI","CHI98"
"2017-10-22","77","48","0","2017_07_CIN_PIT","PIT00"
"2017-10-22","75","47","0","2017_07_DAL_SF","SFO01"
"2017-10-22","93","62","0","2017_07_DEN_LAC","LAX97"
"2017-10-22","79","55","0","2017_07_JAX_IND","IND00"
"2017-10-19","73","51","0.07","2017_07_KC_OAK","OAK00"
"2017-10-22","67","45","0.25","2017_07_NO_GB","GNB00"
"2017-10-22","88","80","0","2017_07_NYJ_MIA","MIA00"
"2017-10-22","76","57","0","2017_07_SEA_NYG","NYC01"
"2017-10-22","79","49","0","2017_07_TB_BUF","BUF00"
"2017-10-22","62","45","0","2017_07_TEN_CLE","CLE00"
"2017-10-23","77","59","0","2017_07_WAS_PHI","PHI00"
"2017-10-29","67","60","3.03","2017_08_ATL_NYJ","NYC01"
"2017-10-29","69","55","0.03","2017_08_CAR_TB","TAM00"
"2017-10-29","63","38","0","2017_08_CHI_NO","NOR00"
"2017-10-29","68","47","0.97","2017_08_DAL_WAS","WAS00"
"2017-10-30","52","36","0","2017_08_DEN_KC","KAN00"
"2017-10-29","56","46","0","2017_08_HOU_SEA","SEA00"
"2017-10-29","39","32","0","2017_08_IND_CIN","CIN00"
"2017-10-29","66","50","0","2017_08_LAC_NE","BOS00"
"2017-10-26","59","40","0","2017_08_MIA_BAL","BAL00"
"2017-10-29","62","56","0.56","2017_08_MIN_CLE","LON01"
"2017-10-29","44","41","0.29","2017_08_OAK_BUF","BUF00"
"2017-10-29","48","38","0","2017_08_PIT_DET","DET00"
"2017-10-29","67","57","1.96","2017_08_SF_PHI","PHI00"
"2017-11-05","63","43","0","2017_09_ARI_SF","SFO01"
"2017-11-05","66","53","0","2017_09_ATL_CAR","CAR00"
"2017-11-05","82","68","0","2017_09_BAL_TEN","NAS00"
"2017-11-02","72","58","0","2017_09_BUF_NYJ","NYC01"
"2017-11-05","81","59","0","2017_09_CIN_JAX","JAX00"
"2017-11-05","68","51","0.13","2017_09_DEN_PHI","PHI00"
"2017-11-06","40","28","0","2017_09_DET_GB","GNB00"
"2017-11-05","88","74","0","2017_09_IND_HOU","HOU00"
"2017-11-05","94","70","0","2017_09_KC_DAL","DAL00"
"2017-11-05","61","51","0.02","2017_09_LA_NYG","NYC01"
"2017-11-05","86","71","0","2017_09_OAK_MIA","MIA00"
"2017-11-05","79","61","0","2017_09_TB_NO","NOR00"
"2017-11-05","40","33","0.61","2017_09_WAS_SEA","SEA00"
"2017-11-12","57","48","0","2017_10_CIN_TEN","NAS00"
"2017-11-12","39","32","0.25","2017_10_CLE_DET","DET00"
"2017-11-12","67","60","0.21","2017_10_DAL_ATL","ATL97"
"2017-11-12","40","36","0.13","2017_10_GB_CHI","CHI98"
"2017-11-12","69","55","0","2017_10_HOU_LA","LAX99"
"2017-11-12","80","63","0","2017_10_LAC_JAX","JAX00"
"2017-11-13","63","42","0.04","2017_10_MIA_CAR","CAR00"
